,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
2001-01-26,18.9375,20.5,18.875,19.5,19.5,5094600,AMZN,6.274364,13.6875,0.0,5.8125
2001-01-29,19.125,20.75,18.8125,20.125,20.125,7713000,AMZN,6.2303157,12.5,0.0,7.625
2001-02-02,16.125,16.1875,14.25,14.375,14.375,12101100,AMZN,5.5184827,11.9375,0.0,2.4375
2001-02-06,13.8125,15.875,13.5625,15.8125,15.8125,19075900,AMZN,4.142006,10.1875,0.0,5.625
2001-02-13,15.0,15.0625,13.75,13.75,13.75,4795400,AMZN,0.7849363,12.25,0.0,1.5
2001-03-02,10.03125,10.625,10.0,10.0,10.0,7545600,AMZN,-3.778725,10.1875,0.0,-0.1875
2001-03-05,12.375,13.0625,11.5,12.625,12.625,23500700,AMZN,-3.1812792,10.9399995803833,0.0,1.6850004196166992
2001-03-15,11.375,11.4375,10.8125,10.875,10.875,5824900,AMZN,-2.4561346,9.119999885559082,0.0,1.755000114440918
2001-04-03,8.710000038146973,9.149999618530273,8.5,8.630000114440918,8.630000114440918,4865700,AMZN,-6.578395,16.09000015258789,0.0,-7.460000038146973
2001-04-05,9.020000457763672,9.300000190734863,8.720000267028809,9.119999885559082,9.119999885559082,5424200,AMZN,-7.333498,15.270000457763674,0.0,-6.150000572204592
2001-04-19,16.899999618530273,16.899999618530273,15.6899995803833,15.989999771118164,15.989999771118164,8742600,AMZN,1.4435775,14.619999885559082,0.0,1.369999885559082
2001-04-27,15.720000267028809,15.729999542236328,15.020000457763672,15.270000457763672,15.270000457763672,4446000,AMZN,3.8600407,14.72000026702881,0.0,0.5500001907348615
2001-05-09,15.550000190734863,15.65999984741211,15.0,15.010000228881836,15.010000228881836,4671000,AMZN,1.6553988,16.690000534057617,0.0,-1.6800003051757812
2001-05-18,14.829999923706055,15.0,14.5,14.720000267028809,14.720000267028809,5071800,AMZN,-1.9849421,14.859999656677248,0.0,-0.13999938964843928
2001-05-21,14.949999809265137,16.420000076293945,14.75,16.3799991607666,16.3799991607666,7232400,AMZN,-1.891982,14.640000343322754,0.0,1.7399988174438477
2001-05-24,15.710000038146973,16.75,15.25,16.75,16.75,5334900,AMZN,-0.66782624,12.489999771118164,0.0,4.260000228881836
2001-06-01,17.219999313354492,17.309999465942383,16.389999389648438,16.950000762939453,16.950000762939453,6468600,AMZN,1.8062749,12.399999618530273,0.0,4.55000114440918
2001-06-04,17.31999969482422,17.399999618530273,16.149999618530273,16.90999984741211,16.90999984741211,6141000,AMZN,2.0374384,12.8100004196167,0.0,4.09999942779541
2001-06-05,17.059999465942383,17.920000076293945,16.0,16.440000534057617,16.440000534057617,12758100,AMZN,2.510215,13.25,0.0,3.190000534057617
2001-06-08,16.25,16.329999923706055,15.649999618530273,15.699999809265137,15.699999809265137,2508300,AMZN,2.234725,14.149999618530273,0.0,1.5500001907348633
2001-06-13,14.960000038146973,15.149999618530273,14.109999656677246,14.119999885559082,14.119999885559082,3784400,AMZN,0.8095589,15.270000457763674,0.0,-1.1500005722045916
2001-06-18,12.449999809265137,12.699999809265137,11.670000076293945,11.829999923706055,11.829999923706055,5717100,AMZN,-1.3149899,15.609999656677246,0.0,-3.7799997329711914
2001-06-25,12.710000038146973,13.140000343322754,12.569999694824219,12.8100004196167,12.8100004196167,6947000,AMZN,-3.5271075,16.350000381469727,0.0,-3.5399999618530273
2001-06-26,12.539999961853027,13.739999771118164,12.039999961853027,13.25,13.25,6639500,AMZN,-3.542476,15.960000038146973,0.0,-2.7100000381469727
2001-07-02,14.100000381469727,14.710000038146973,13.850000381469727,14.529999732971191,14.529999732971191,6334500,AMZN,-2.2462032,12.0600004196167,0.0,2.469999313354492
2001-07-25,12.289999961853027,12.3100004196167,11.069999694824219,11.510000228881836,11.510000228881836,12559700,AMZN,1.8888968,10.079999923706055,0.0,1.4300003051757812
2001-08-06,12.180000305175781,12.199999809265137,11.850000381469727,11.899999618530273,11.899999618530273,2661800,AMZN,-2.704195,10.130000114440918,0.0,1.7699995040893555
2001-08-09,11.140000343322754,11.170000076293945,10.25,10.460000038146973,10.460000038146973,6049000,AMZN,-4.1447015,8.6899995803833,0.0,1.7700004577636719
2001-08-15,10.539999961853027,10.829999923706055,10.0,10.079999923706055,10.079999923706055,3358500,AMZN,-6.258051,8.149999618530273,0.0,1.9300003051757812
2001-08-21,10.699999809265137,10.789999961853027,9.880000114440918,9.890000343322754,9.890000343322754,5138300,AMZN,-7.2683845,7.289999961853027,0.0,2.6000003814697266
